actual,oof_predictions,meta_predictions,oof_residuals,meta_residuals
642668.0,637866.625,607144.6123290674,4801.375,35523.38767093257
600798.0,180738.015625,46847.84080571277,420059.984375,553950.1591942873
518592.0,5027124.5,4987488.426458033,-4508532.5,-4468896.426458033
1670614.0,6196379.5,6037428.764624893,-4525765.5,-4366814.764624893
1869874.0,4717148.5,4700045.764660807,-2847274.5,-2830171.7646608073
1141378.0,7015960.0,6851928.700318005,-5874582.0,-5710550.700318005
506498.0,1409963.875,1299938.3328229159,-903465.875,-793440.3328229159
523182.0,1268107.125,1177217.1695875735,-744925.125,-654035.1695875735
340630.0,1473078.625,1417727.4364831855,-1132448.625,-1077097.4364831855
366460.0,2761713.5,2786793.012715432,-2395253.5,-2420333.012715432
1050019.0,2962133.0,2897266.503347837,-1912114.0,-1847247.503347837
1177516.0,1072733.125,984871.129906044,104782.875,192644.870093956
791088.0,-353178.21875,-453527.5800899413,1144266.21875,1244615.5800899412
2099045.0,1749635.875,1797539.5715637917,349409.125,301505.4284362083
2061186.0,2423817.25,2459706.4888969907,-362631.25,-398520.48889699066
2090582.0,1892704.0,1795103.6100339403,197878.0,295478.3899660597
2095821.0,2199254.5,2265749.0018096804,-103433.5,-169928.00180968037
2038268.0,2489922.5,2404292.454550354,-451654.5,-366024.4545503538
2187388.0,2211356.75,2120160.307245374,-23968.75,67227.69275462581
2260717.0,2223813.25,2132891.8327570376,36903.75,127825.1672429624
2379555.0,2399509.75,2440841.002864562,-19954.75,-61286.002864561975
2474767.0,2547735.75,2568149.1716585536,-72968.75,-93382.17165855365
2529421.0,2273312.0,2183420.9956055223,256109.0,346000.0043944777
2581588.0,2280863.0,2348944.5583352265,300725.0,232643.4416647735
5170345.0,6200285.0,6187246.780298926,-1029940.0,-1016901.7802989259
5097074.0,5421475.5,5396408.908234371,-324401.5,-299334.9082343709
4918884.0,5847600.0,5859780.298259974,-928716.0,-940896.2982599745
5059092.0,5421198.0,5399921.226453402,-362106.0,-340829.2264534021
5271669.0,5709686.0,5714677.039990656,-438017.0,-443008.0399906561
5281556.0,5426568.0,5426924.816819265,-145012.0,-145368.81681926455
5485264.0,6749510.0,6723715.981706122,-1264246.0,-1238451.981706122
5721002.0,5606047.5,5598110.111740476,114954.5,122891.88825952355
5901719.0,6042442.5,6026378.665276477,-140723.5,-124659.66527647711
5813863.0,6887535.0,6885968.283596443,-1073672.0,-1072105.283596443
5861712.0,6598969.5,6593674.345187995,-737257.5,-731962.3451879947
6021715.0,6203343.0,6179574.603612949,-181628.0,-157859.60361294914
6085526.0,6161315.5,6147667.185064578,-75789.5,-62141.18506457843
5910564.0,5966787.5,5949733.050444913,-56223.5,-39169.0504449131
6066275.0,6588875.0,6537490.618585032,-522600.0,-471215.6185850324
6124107.0,6236581.0,6172352.166532688,-112474.0,-48245.16653268784
6213061.0,6652544.0,6630339.4528701035,-439483.0,-417278.45287010353
6491384.0,6628084.0,6601571.573775166,-136700.0,-110187.57377516571
6700076.0,6401066.0,6327135.534610145,299010.0,372940.4653898552
6931168.0,6511862.5,6486821.938753029,419305.5,444346.06124697067
3987757.0,6303328.0,6225561.312881413,-2315571.0,-2237804.312881413
10282335.0,10827192.0,10905556.316866608,-544857.0,-623221.3168666083
10479766.0,11086560.0,11273052.600520913,-606794.0,-793286.6005209126
10905557.0,11327064.0,11348382.273532426,-421507.0,-442825.273532426
11074574.0,12002451.0,12082495.540717306,-927877.0,-1007921.5407173056
10691359.0,12463969.0,12482621.84211496,-1772610.0,-1791262.8421149608
10599216.0,11357556.0,11536095.253863271,-758340.0,-936879.2538632713
10338788.0,12581391.0,12600731.040556775,-2242603.0,-2261943.0405567754
10799314.0,11561404.0,11728984.984584289,-762090.0,-929670.9845842887
10998768.0,11190298.0,11257247.853525268,-191530.0,-258479.8535252679
10816952.0,10956854.0,11040371.62924428,-139902.0,-223419.62924427912
10438031.0,11168336.0,11256109.99949116,-730305.0,-818078.9994911607
10678729.0,10626387.0,10675179.682405548,52342.0,3549.31759445183
10888704.0,8780543.0,8873045.61446482,2108161.0,2015658.3855351806
10821533.0,10695763.0,10831569.905836008,125770.0,-10036.90583600849
10466930.0,9737395.0,9769399.13044182,729535.0,697530.8695581798
10545425.0,9219614.0,9252657.465762276,1325811.0,1292767.5342377238
11045652.0,9903214.0,10009955.465676712,1142438.0,1035696.5343232881
11310192.0,10120330.0,10152865.092059424,1189862.0,1157326.9079405759
11548941.0,6817523.0,6833405.974318879,4731418.0,4715535.025681121
11568419.0,6807157.5,6820050.406533883,4761261.5,4748368.593466117
9475912.0,6817523.0,6832889.602795936,2658389.0,2643022.397204064
7416045.0,7880962.5,7902012.804339727,-464917.5,-485967.8043397274
7676585.0,7852202.5,7905551.072937959,-175617.5,-228966.07293795887
7815683.0,7576460.0,7621638.192568023,239223.0,194044.80743197724
7958165.0,7565449.0,7606606.287446081,392716.0,351558.7125539193
7684086.0,7799856.0,7799330.64497857,-115770.0,-115244.64497856982
7958496.0,8653592.0,8645997.866466071,-695096.0,-687501.8664660715
8034513.0,8445952.0,8443936.71003178,-411439.0,-409423.7100317795
8397374.0,7783058.0,7802351.961862785,614316.0,595022.0381372152
8804087.0,8593930.0,8629457.186517933,210157.0,174629.81348206662
8911822.0,7824433.0,7844485.530899884,1087389.0,1067336.4691001158
9087786.0,8214207.5,8242137.123817571,873578.5,845648.8761824286
5825096.0,5788186.5,5770473.583745399,36909.5,54622.41625460144
5766088.0,5882221.5,5850896.633231106,-116133.5,-84808.63323110621
5687204.0,6170363.0,6157092.247261546,-483159.0,-469888.2472615456
5717952.0,5569462.0,5544199.007384331,148490.0,173752.99261566903
5714884.0,6035945.5,6026007.960737902,-321061.5,-311123.96073790174
5710254.0,5752009.0,5730458.229894608,-41755.0,-20204.22989460826
5815035.0,6324548.5,6314483.013532787,-509513.5,-499448.01353278663
5923485.0,6122341.5,6113780.200814031,-198856.5,-190295.20081403106
6127267.0,6377126.0,6368211.140459845,-249859.0,-240944.14045984484
6079155.0,6559377.5,6515091.303062907,-480222.5,-435936.3030629074
6005118.0,6478695.0,6471793.522973488,-473577.0,-466675.5229734881
6219301.0,6622018.0,6613188.57885383,-402717.0,-393887.57885382976
6444340.0,6311276.0,6252379.085567294,133064.0,191960.9144327063
6296414.0,6652547.0,6649221.348292487,-356133.0,-352807.34829248674
6229045.0,6585261.0,6576860.938989645,-356216.0,-347815.93898964487
6417597.0,6570129.0,6504569.249182039,-152532.0,-86972.24918203894
6619984.0,6755066.0,6687654.043826961,-135082.0,-67670.04382696096
6888592.0,7076319.5,7034200.239796274,-187727.5,-145608.23979627434
7279929.0,6865881.5,6866931.650634644,414047.5,412997.3493653564
7586775.0,7672003.0,7592106.3514643395,-85228.0,-5331.351464339532
4725893.0,7036394.5,6989080.252831436,-2310501.5,-2263187.2528314358
16464881.0,22215728.0,22632440.249675192,-5750847.0,-6167559.249675192
17072936.0,17190328.0,17309046.022567376,-117392.0,-236110.0225673765
17523214.0,15314578.0,15566079.197593316,2208636.0,1957134.8024066836
17684500.0,16217475.0,16301871.513602832,1467025.0,1382628.4863971677
17963465.0,17196170.0,17281803.572746076,767295.0,681661.4272539243
18523502.0,18391612.0,18479803.929038905,131890.0,43698.07096109539
19054360.0,19878180.0,20206583.932726912,-823820.0,-1152223.9327269122
19305248.0,19339296.0,19419205.73366925,-34048.0,-113957.7336692512
20042061.0,19276232.0,19386303.03043851,765829.0,655757.9695614912
19423427.0,19964268.0,20081810.09059313,-540841.0,-658383.0905931294
19563869.0,19962414.0,20040530.441046715,-398545.0,-476661.4410467148
30435595.0,25606928.0,26098787.650623072,4828667.0,4336807.349376928
30902761.0,28782114.0,28983884.04327192,2120647.0,1918876.9567280784
31675127.0,28159084.0,28353728.555258702,3516043.0,3321398.4447412975
32093901.0,28180750.0,28718843.256921973,3913151.0,3375057.743078027
31863808.0,31073960.0,31026078.9823004,789848.0,837729.0176995993
32441847.0,33044190.0,33225063.086357385,-602343.0,-783216.0863573849
32232905.0,32882458.0,33100720.378407493,-649553.0,-867815.3784074932
32659589.0,33400212.0,34030213.55704935,-740623.0,-1370624.557049349
34118014.0,33908716.0,34129928.5017742,209298.0,-11914.501774199307
33441600.0,34099604.0,34043459.394259855,-658004.0,-601859.3942598552
33517686.0,33908716.0,34545087.79970153,-391030.0,-1027401.7997015268
5320218.0,4710492.5,4749568.463835458,609725.5,570649.5361645417
5415265.0,5832598.5,5887368.846465088,-417333.5,-472103.8464650884
5537923.0,5592947.5,5648716.7399095595,-55024.5,-110793.73990955949
5624114.0,5632709.5,5610076.009299098,-8595.5,14037.990700902417
5612324.0,5105386.0,5163256.971568895,506938.0,449067.0284311054
5579551.0,5857769.0,5884645.601507526,-278218.0,-305094.6015075259
5565594.0,5892426.5,5927356.585554699,-326832.5,-361762.5855546994
5829300.0,5945504.0,5976098.171584578,-116204.0,-146798.17158457823
6018900.0,6207222.5,6237823.87658228,-188322.5,-218923.8765822798
5983227.0,6063202.5,6078999.472514509,-79975.5,-95772.47251450922
6035628.0,6279752.0,6270250.16930523,-244124.0,-234622.16930522956
3412755.0,3077671.5,3009353.4922294756,335083.5,403401.50777052436
3254019.0,2628611.0,2611168.610280847,625408.0,642850.3897191528
3138052.0,1959292.875,1938506.6284803268,1178759.125,1199545.3715196732
3158261.0,3660767.0,3541682.862915886,-502506.0,-383421.8629158861
2991458.0,3948710.0,3910674.6265172986,-957252.0,-919216.6265172986
3132351.0,4022333.0,3892247.2533204504,-889982.0,-759896.2533204504
3266423.0,3569992.75,3423972.3402455715,-303569.75,-157549.34024557145
3471379.0,4276149.0,4177935.5252353507,-804770.0,-706556.5252353507
3577462.0,4584259.0,4485762.376780244,-1006797.0,-908300.3767802436
3401194.0,4098032.0,4043193.9551339177,-696838.0,-641999.9551339177
3677653.0,4584259.0,4539164.431040624,-906606.0,-861511.4310406242
3842093.0,2827145.25,2843239.1530439677,1014947.75,998853.8469560323
3709275.0,2827145.25,2843106.8993302966,882129.75,866168.1006697034
3672891.0,2954510.75,2877615.794299324,718380.25,795275.205700676
3658105.0,2886682.5,2906749.799131348,771422.5,751355.2008686522
3693585.0,2891701.75,2813517.64778206,801883.25,880067.3522179401
3685153.0,3599158.75,3535124.8463422903,85994.25,150028.1536577097
3884292.0,3590080.75,3525902.019746609,294211.25,358389.98025339097
3845947.0,3245784.25,3255626.3525866563,600162.75,590320.6474133437
3843038.0,2803635.5,2723789.226082254,1039402.5,1119248.7739177458
3865184.0,3255682.5,3184808.2104369397,609501.5,680375.7895630603
3888071.0,3484765.5,3418499.7161462344,403305.5,469571.2838537656
1273057.0,3557756.5,3496750.502832267,-2284699.5,-2223693.502832267
1301129.0,3557756.5,3492186.8197519802,-2256627.5,-2191057.8197519802
1310140.0,2292879.5,2202024.184413859,-982739.5,-891884.1844138592
1309659.0,2210428.5,2117458.6039731754,-900769.5,-807799.6039731754
1279536.0,1549160.875,1532373.1827291157,-269624.875,-252837.1827291157
1293270.0,1318060.875,1322473.3039828218,-24790.875,-29203.30398282176
1390434.0,2039541.5,1943693.7665578742,-649107.5,-553259.7665578742
1486846.0,1473153.5,1366025.5477319744,13692.5,120820.4522680256
1559482.0,1872087.0,1874641.9806061364,-312605.0,-315159.9806061364
1491832.0,1561731.125,1487875.7721742769,-69899.125,3956.227825723123
1619859.0,2402558.25,2374279.1415716554,-782699.25,-754420.1415716554
8100353.0,6631411.5,6632505.138991637,1468941.5,1467847.8610083628
7897591.0,6871472.0,6872194.571791062,1026119.0,1025396.4282089379
8251137.0,6639540.5,6666414.073954694,1611596.5,1584722.926045306
8041235.0,6480249.5,6476600.81606741,1560985.5,1564634.1839325903
7702248.0,7339330.5,7349716.694852634,362917.5,352531.30514736567
7519789.0,7490663.5,7523168.881259204,29125.5,-3379.8812592038885
7693983.0,7477899.0,7471681.422801735,216084.0,222301.57719826512
7702074.0,7431503.0,7420482.262390058,270571.0,281591.73760994244
7513294.0,7311582.0,7322452.559831363,201712.0,190841.44016863685
7288832.0,7283738.5,7294502.566730419,5093.5,-5670.566730419174
7510736.0,7369041.5,7370177.346980864,141694.5,140558.65301913582
292555.0,1301237.0,1191878.5033580759,-1008682.0,-899323.5033580759
291119.0,1148879.25,1122368.488067835,-857760.25,-831249.4880678351
307412.0,1173753.875,1147528.230146461,-866341.875,-840116.2301464609
312079.0,1220296.75,1109401.4914748706,-908217.75,-797322.4914748706
318009.0,1022921.875,1030779.6603744064,-704912.875,-712770.6603744064
326271.0,563074.9375,439155.0008479613,-236803.9375,-112884.00084796129
344051.0,633288.9375,705487.1161954731,-289237.9375,-361436.1161954731
352920.0,668823.5,742016.5369814041,-315903.5,-389096.53698140406
337699.0,677890.6875,590644.5769708706,-340191.6875,-252945.5769708706
355050.0,1254490.5,1325912.6784649638,-899440.5,-970862.6784649638
410337.0,1478646.0,1457312.312077965,-1068309.0,-1046975.3120779649
402782.0,1029113.1875,917674.276592034,-626331.1875,-514892.27659203403
391620.0,1233150.5,1221591.6281295773,-841530.5,-829971.6281295773
401987.0,1210238.25,1097854.518525671,-808251.25,-695867.518525671
399987.0,1392241.875,1283293.6447263283,-992254.875,-883306.6447263283
490987.0,1365264.375,1286352.9619408713,-874277.375,-795365.9619408713
633891.0,1099625.125,1107032.7124493972,-465734.125,-473141.7124493972
753725.0,1051859.125,959231.827535961,-298134.125,-205506.82753596106
767936.0,1391183.125,1397886.5065748456,-623247.125,-629950.5065748456
814853.0,1178029.5,1079609.323602996,-363176.5,-264756.32360299607
808657.0,1157221.625,1155135.4737941595,-348564.625,-346478.4737941595
863013.0,931391.5,939031.9724512675,-68378.5,-76018.97245126753
2143975.0,2211294.25,2234162.246967406,-67319.25,-90187.24696740601
2167211.0,2251990.75,2191454.2672972246,-84779.75,-24243.267297224607
2178797.0,1687520.375,1658635.2316739054,491276.625,520161.7683260946
2109194.0,1991361.125,1944052.8589947766,117832.875,165141.14100522338
2079843.0,2111090.5,2124597.8500475325,-31247.5,-44754.85004753247
2064652.0,1809410.875,1831329.945640617,255241.125,233322.05435938295
2066391.0,2075754.375,2017185.1351180892,-9363.375,49205.86488191085
2020067.0,2178896.0,2153641.2917516213,-158829.0,-133574.2917516213
2075525.0,2295672.0,2298893.242135938,-220147.0,-223368.2421359378
2012344.0,2276326.5,2280746.529477021,-263982.5,-268402.5294770212
1996048.0,2359189.75,2270053.2543050935,-363141.75,-274005.25430509355
2008646.0,2497997.5,2432535.651827478,-489351.5,-423889.65182747785
2063910.0,2605055.5,2539679.1911743153,-541145.5,-475769.1911743153
2055932.0,2605055.5,2603454.6712353663,-549123.5,-547522.6712353663
1985889.0,2447914.25,2360563.727712238,-462025.25,-374674.7277122382
2206057.0,2854542.75,2852398.2588278484,-648485.75,-646341.2588278484
2341931.0,3074187.25,3071358.064640051,-732256.25,-729427.0646400512
2412971.0,2788384.0,2715067.5325060715,-375413.0,-302096.5325060715
2468194.0,3024451.0,3015874.4225040944,-556257.0,-547680.4225040944
2590225.0,3393345.5,3325694.8885002956,-803120.5,-735469.8885002956
1553652.0,4627052.5,4638742.126989719,-3073400.5,-3085090.1269897195
2651873.0,2426609.25,2466486.949296216,225263.75,185386.05070378399
2661955.0,2284797.0,2323414.991814401,377158.0,338540.008185599
2616977.0,2462781.25,2532650.691396801,154195.75,84326.3086031992
2687532.0,1748727.375,1796207.1935506093,938804.625,891324.8064493907
2519308.0,2323158.0,2371349.43347337,196150.0,147958.56652662996
2426134.0,2267348.5,2294107.884063884,158785.5,132026.11593611585
2472462.0,2357250.75,2269026.13617183,115211.25,203435.8638281701
2468267.0,2403302.0,2471389.9426666903,64965.0,-3122.942666690331
2340512.0,2440235.75,2480725.166604716,-99723.75,-140213.16660471587
2309414.0,2403302.0,2448389.614108025,-93888.0,-138975.6141080251
2226610.0,2403302.0,2471006.5894796574,-176692.0,-244396.58947965736
1364608.0,1222240.125,1284140.4465586047,142367.875,80467.55344139528
1398883.0,1296425.875,1315832.7725171696,102457.125,83050.2274828304
1314228.0,1300674.625,1315502.4283279935,13553.375,-1274.4283279934898
1369250.0,1859861.5,1761373.4935028022,-490611.5,-392123.4935028022
1352480.0,1503039.5,1397443.7819555793,-150559.5,-44963.781955579296
1243171.0,1965101.125,1965417.9028869285,-721930.125,-722246.9028869285
1193434.0,1882569.625,1784604.257527108,-689135.625,-591170.2575271081
1175364.0,1708495.375,1730429.7895307422,-533131.375,-555065.7895307422
1109777.0,1882199.375,1908183.3789352125,-772422.375,-798406.3789352125
1085465.0,1879416.875,1781412.121727141,-793951.875,-695947.1217271411
1055204.0,2085129.25,2072076.8543864873,-1029925.25,-1016872.8543864873
1066950.0,2336000.0,2356561.898845018,-1269050.0,-1289611.898845018
1071593.0,2209321.75,2194514.6568239494,-1137728.75,-1122921.6568239494
1026080.0,1851696.5,1871824.2564918825,-825616.5,-845744.2564918825
1061259.0,1851696.5,1825211.0894092715,-790437.5,-763952.0894092715
1240310.0,1967548.75,1942099.2779969403,-727238.75,-701789.2779969403
1229219.0,2131853.5,2145197.3186041526,-902634.5,-915978.3186041526
1295569.0,2149947.25,2165054.313892489,-854378.25,-869485.3138924888
1214032.0,2304161.75,2315205.607765636,-1090129.75,-1101173.607765636
1410870.0,2752701.25,2808225.852652994,-1341831.25,-1397355.852652994
788088.0,2285420.25,2299921.502461555,-1497332.25,-1511833.502461555
219629.0,546397.75,562871.3738891813,-326768.75,-343242.3738891813
227943.0,779563.75,797169.1792773363,-551620.75,-569226.1792773363
234835.0,527812.8125,547041.9835936683,-292977.8125,-312206.9835936683
281428.0,148751.53125,171081.81335980233,132676.46875,110346.18664019767
383932.0,519788.875,525729.3371658484,-135856.875,-141797.33716584835
394303.0,437402.875,441724.02572092146,-43099.875,-47421.02572092146
430078.0,200006.6875,220116.37189366933,230071.3125,209961.62810633067
403805.0,239707.9375,301407.2883165851,164097.0625,102397.71168341488
361218.0,961450.0,990403.9515278828,-600232.0,-629185.9515278828
432186.0,566675.625,441366.7664919192,-134489.625,-9180.766491919174
483858.0,427711.96875,453631.8342158536,56146.03125,30226.165784146404
539547.0,459316.46875,489912.9784867866,80230.53125,49634.0215132134
502229.0,45345.1953125,-90313.87133725605,456883.8046875,592542.871337256
503904.0,367813.6875,396466.6811143376,136090.3125,107437.31888566242
548076.0,386125.03125,420202.0817933044,161950.96875,127873.91820669558
560310.0,396839.03125,432183.8307019059,163470.96875,128126.16929809412
545035.0,538110.6875,599818.619226982,6924.3125,-54783.619226982
566530.0,695465.25,728258.0024851739,-128935.25,-161728.00248517387
529175.0,985269.9375,868587.115607438,-456094.9375,-339412.115607438
336522.0,1353950.375,1244151.3539838786,-1017428.375,-907629.3539838786
363313.0,1481133.125,1508907.9951756466,-1117820.125,-1145594.9951756466
373574.0,909990.5625,933938.1236956384,-536416.5625,-560364.1236956384
455427.0,1234682.0,1257103.1062975656,-779255.0,-801676.1062975656
494525.0,964416.3125,986143.5509557662,-469891.3125,-491618.55095576623
587294.0,1085897.0,1108286.0867159436,-498603.0,-520992.08671594365
601620.0,836596.8125,900444.540222261,-234976.8125,-298824.540222261
533360.0,1009628.9375,1027508.3073408144,-476268.9375,-494148.3073408144
462765.0,771466.5,797291.292430249,-308701.5,-334526.29243024904
552822.0,771466.5,783635.4499660418,-218644.5,-230813.44996604184
671282.0,526360.125,550711.4074123736,144921.875,120570.59258762642
644307.0,720452.5,783563.4964255358,-76145.5,-139256.49642553576
653968.0,393584.40625,454662.9358208156,260383.59375,199305.06417918438
682457.0,1271781.25,1301362.4371720199,-589324.25,-618905.4371720199
757047.0,477762.21875,485342.2529578447,279284.78125,271704.7470421553
759511.0,775743.5625,809412.6189533611,-16232.5625,-49901.61895336106
5270050.0,5454175.5,5455268.739330026,-184125.5,-185218.73933002632
5496732.0,4728628.0,4777779.754520093,768104.0,718952.2454799069
5906080.0,5175730.5,5142309.900820256,730349.5,763770.0991797438
6409154.0,5618667.5,5710245.409492452,790486.5,698908.5905075483
6364331.0,5720885.5,5723088.747387614,643445.5,641242.2526123859
6192026.0,5689614.5,5744348.951354949,502411.5,447677.0486450512
6050560.0,5640605.0,5751527.472223007,409955.0,299032.5277769929
4863998.0,5564503.5,5674597.253718939,-700505.5,-810599.2537189387
5119160.0,6205680.5,6208017.377786478,-1086520.5,-1088857.377786478
2020005.0,4398454.5,4394061.348640429,-2378449.5,-2374056.348640429
3778299.0,3830694.5,3907379.2552774637,-52395.5,-129080.2552774637
4826044.0,3040694.75,3042297.376177469,1785349.25,1783746.6238225312
5703397.0,5523014.0,5517248.287094324,180383.0,186148.7129056761
6419156.0,6964559.5,7058627.251047586,-545403.5,-639471.2510475861
6532899.0,6101392.5,6214587.1502296785,431506.5,318311.8497703215
6614353.0,6650183.0,6642916.441161976,-35830.0,-28563.441161976196
5696053.0,7673908.5,7821672.861907322,-1977855.5,-2125619.861907322
6396622.0,7510146.5,7569398.870629503,-1113524.5,-1172776.8706295034
7422388.0,8370705.0,8401111.52073002,-948317.0,-978723.5207300205
7784126.0,7367941.0,7425553.581667114,416185.0,358572.41833288595
8459346.0,7590784.0,7605643.012580486,868562.0,853702.987419514
8560753.0,8124042.0,8281047.974084709,436711.0,279705.02591529116
8107723.0,8315421.5,8307889.368213335,-207698.5,-200166.36821333505
9764030.0,8451124.0,8518223.416047286,1312906.0,1245806.5839527138
9968379.0,7855464.5,7851754.185026881,2112914.5,2116624.8149731187
1367902.0,529315.0,401616.0008476783,838587.0,966285.9991523217
1673920.0,1154909.0,1102497.8192322077,519011.0,571422.1807677923
1767927.0,1719254.125,1664938.999578601,48672.875,102988.00042139902
1995842.0,2226247.0,2159527.1487441193,-230405.0,-163685.14874411933
2221777.0,2338077.5,2265887.070041993,-116300.5,-44110.07004199317
2653027.0,2506311.75,2524143.2826756346,146715.25,128883.7173243654
2800689.0,2174869.0,2087235.092729849,625820.0,713453.907270151
2325887.0,2608002.5,2622294.593429688,-282115.5,-296407.5934296879
2368724.0,2649434.25,2564246.2103405623,-280710.25,-195522.21034056228
2421402.0,3109528.0,3037112.892119016,-688126.0,-615710.892119016
2865755.0,3159882.75,3174088.69882876,-294127.75,-308333.69882876007
3113154.0,3011091.25,2955709.9375530765,102062.75,157444.06244692346
3435008.0,3145253.0,3070043.9667301765,289755.0,364964.0332698235
3576861.0,3326385.5,3271821.051355484,250475.5,305039.94864451606
4041675.0,3693716.75,3630225.3617744907,347958.25,411449.6382255093
4309369.0,3970589.75,3916207.093029389,338779.25,393161.90697061084
4409755.0,4028753.25,4038857.3308845605,381001.75,370897.6691154395
4456931.0,3786074.5,3735302.154283979,670856.5,721628.845716021
2294523.0,4391698.0,4329023.796250903,-2097175.0,-2034500.796250903
1071560.0,2432479.25,2486162.991106358,-1360919.25,-1414602.991106358
981272.0,1727416.0,1707804.9580782193,-746144.0,-726532.9580782193
1051607.0,1592432.75,1486655.0899546123,-540825.75,-435048.0899546123
1226065.0,1051607.25,1027506.3812744811,174457.75,198558.61872551893
1471642.0,1051607.25,1095499.911933295,420034.75,376142.08806670504
1617109.0,1337641.25,1226848.5857130303,279467.75,390260.4142869697
1685623.0,981225.6875,966738.2055154018,704397.3125,718884.7944845982
1453897.0,919423.75,895590.3326050247,534473.25,558306.6673949753
1430627.0,2705971.25,2707485.3297371133,-1275344.25,-1276858.3297371133
1576515.0,2853345.0,2845217.061244696,-1276830.0,-1268702.061244696
1828180.0,2190478.75,2174927.0144137787,-362298.75,-346747.01441377867
1943153.0,2041314.125,1944719.302576015,-98161.125,-1566.302576015005
2113542.0,2157977.25,2148047.1760338647,-44435.25,-34505.17603386473
2211372.0,2475202.0,2467966.483794687,-263830.0,-256594.48379468685
2457742.0,2096915.25,2086911.779308675,360826.75,370830.2206913249
2530985.0,3440450.5,3427452.8265851173,-909465.5,-896467.8265851173
13270152.0,11068532.0,11116114.531549105,2201620.0,2154037.4684508946
13195785.0,11686513.0,11814991.512002328,1509272.0,1380793.4879976716
14146063.0,13798871.0,13773191.651613375,347192.0,372871.3483866248
15321903.0,13999794.0,13970925.87039998,1322109.0,1350977.1296000201
15805350.0,14738329.0,14699007.90996513,1067021.0,1106342.0900348704
15751260.0,13863915.0,13790685.27479856,1887345.0,1960574.725201439
9506615.0,7492836.0,7456994.023748673,2013779.0,2049620.9762513274
9253306.0,10463356.0,10430333.938953634,-1210050.0,-1177027.9389536344
9702855.0,9329621.0,9298714.409951437,373234.0,404140.59004856274
10145967.0,11538628.0,11428903.69688784,-1392661.0,-1282936.6968878396
10309190.0,9883253.0,9719444.027747566,425937.0,589745.9722524341
1860791.0,2797962.5,2717680.3632523697,-937171.5,-856889.3632523697
3916268.0,3844061.25,3784411.0574941826,72206.75,131856.9425058174
3695207.0,4506370.5,4508815.991735412,-811163.5,-813608.9917354118
10766764.0,24139456.0,24276387.0408836,-13372692.0,-13509623.0408836
10256019.0,11842394.0,11846537.771045946,-1586375.0,-1590518.7710459456
10556282.0,11887507.0,11989888.402890049,-1331225.0,-1433606.402890049
11217423.0,11782985.0,11752739.265471661,-565562.0,-535316.2654716615
11402222.0,11117116.0,11055485.808089456,285106.0,346736.1919105444
4571901.0,7133240.0,7140010.346002349,-2561339.0,-2568109.3460023487
5673188.0,3494884.25,3538072.8116030446,2178303.75,2135115.1883969554
5468841.0,3656469.75,3594237.947142075,1812371.25,1874603.0528579252
4181676.0,4173298.0,4121393.3236757917,8378.0,60282.67632420827
7333182.0,6338477.0,6396195.095899314,994705.0,936986.9041006863
8323494.0,8483672.0,8516534.840264618,-160178.0,-193040.8402646184
7024756.0,7955694.0,8040141.503538316,-930938.0,-1015385.5035383161
8424332.0,8552013.0,8578559.494283427,-127681.0,-154227.49428342655
10666404.0,8697532.0,8720746.446912868,1968872.0,1945657.553087132
11204950.0,10173383.0,10222014.70763116,1031567.0,982935.2923688404
11277671.0,10618495.0,10640976.987558378,659176.0,636694.0124416221
12200291.0,11665796.0,11762724.159643345,534495.0,437566.8403566554
12174591.0,14078471.0,14223731.966009794,-1903880.0,-2049140.9660097938
11218200.0,12055235.0,12159934.464858225,-837035.0,-941734.4648582246
12121133.0,13815851.0,13793013.032389408,-1694718.0,-1671880.032389408
2863879.0,2906502.0,2932490.9845853974,-42623.0,-68611.98458539741
2547588.0,2665781.75,2720182.775879473,-118193.75,-172594.77587947296
2240950.0,2818021.25,2737509.755863913,-577071.25,-496559.75586391287
2531896.0,3234492.5,3288703.6073420118,-702596.5,-756807.6073420118
2597255.0,3092796.25,3017779.8625871097,-495541.25,-420524.8625871097
2167035.0,3823023.5,3875312.6365627805,-1655988.5,-1708277.6365627805
2222696.0,3223523.25,3266993.6374266623,-1000827.25,-1044297.6374266623
2064921.0,4904120.0,4902902.490326571,-2839199.0,-2837981.4903265713
1806363.0,4736122.0,4694034.22032453,-2929759.0,-2887671.2203245303
1713592.0,4458129.0,4479216.345069818,-2744537.0,-2765624.345069818
1688986.0,3409199.0,3400558.18398091,-1720213.0,-1711572.18398091
1796742.0,3923454.75,3865038.4819038804,-2126712.75,-2068296.4819038804
2114840.0,3878762.25,3912800.4384141765,-1763922.25,-1797960.4384141765
2066099.0,2687293.25,2658856.981573262,-621194.25,-592757.9815732618
1966171.0,3367351.25,3297747.0358478455,-1401180.25,-1331576.0358478455
2214386.0,3179976.75,3176516.69139744,-965590.75,-962130.6913974402
2297925.0,3807281.25,3801568.67024524,-1509356.25,-1503643.67024524
2425079.0,4746731.5,4731863.759797148,-2321652.5,-2306784.7597971484
2642741.0,4761569.5,4752477.376067407,-2118828.5,-2109736.3760674074
2699378.0,4661241.5,4652494.824076404,-1961863.5,-1953116.8240764039
1822817.0,5044194.0,5032425.69067753,-3221377.0,-3209608.69067753
5993987.0,3995117.5,4041879.966879513,1998869.5,1952107.033120487
4863037.0,4012864.75,4011152.1221208386,850172.25,851884.8778791614
