actual,oof_predictions,meta_predictions,oof_residuals,meta_residuals
5197256.0,3769690.5,3574459.9435860305,1427565.5,1622796.0564139695
5556308.0,4442018.5,4257003.672222072,1114289.5,1299304.3277779277
5971663.0,8387787.5,8254528.229570879,-2416124.5,-2282865.2295708787
5988106.0,6856503.5,6713279.674468161,-868397.5,-725173.6744681606
6271037.0,7299754.5,7137183.947174024,-1028717.5,-866146.9471740238
6611933.0,8310251.5,8201108.966205842,-1698318.5,-1589175.9662058419
6443213.0,6609014.0,6395081.193835624,-165801.0,48131.80616437644
5210495.0,6882112.0,6676698.634812586,-1671617.0,-1466203.634812586
6335177.0,8173692.5,7984312.741195899,-1838515.5,-1649135.7411958994
6993061.0,6597496.0,6400375.014188022,395565.0,592685.9858119776
7428718.0,6584698.0,6376534.889466296,844020.0,1052183.110533704
1782873.0,8167544.5,7969083.183548132,-6384671.5,-6186210.183548132
3830585.0,4476366.5,4384470.82818446,-645781.5,-553885.8281844603
3872274.0,4370445.5,4252819.333164913,-498171.5,-380545.33316491265
3739815.0,4354158.0,4251647.220170538,-614343.0,-511832.22017053794
3822433.0,4824106.5,4717536.700588392,-1001673.5,-895103.7005883921
4204366.0,4920351.5,4800292.905912353,-715985.5,-595926.9059123527
4241787.0,4786332.5,4632726.407021762,-544545.5,-390939.4070217619
4333706.0,4919441.0,4805798.067409827,-585735.0,-472092.0674098274
4864460.0,5692970.0,5571080.923440751,-828510.0,-706620.9234407507
4912144.0,5303355.5,5161193.326747355,-391211.5,-249049.32674735505
2056957.0,5901900.0,5759592.108118547,-3844943.0,-3702635.108118547
3966058.0,3073728.5,3012553.141736089,892329.5,953504.8582639112
3578125.0,2872978.25,2808229.2546400297,705146.75,769895.7453599703
3484843.0,3089133.0,3029788.1891121957,395710.0,455054.81088780425
3559288.0,2918293.5,2836242.122393526,640994.5,723045.8776064739
4065090.0,3020832.75,2927955.9764313954,1044257.25,1137134.0235686046
4142265.0,2762829.25,2682483.459032119,1379435.75,1459781.5409678812
4105887.0,2928221.0,2851108.786546329,1177666.0,1254778.213453671
4330127.0,3076185.75,2995316.9419575916,1253941.25,1334810.0580424084
4413067.0,2621440.5,2531010.687677111,1791626.5,1882056.312322889
2406418.0,2928221.0,2850065.8210308244,-521803.0,-443647.82103082445
1705785.0,1802376.75,1692917.422928554,-96591.75,12867.577071445994
1810621.0,1952828.375,1851727.705282123,-142207.375,-41106.70528212306
1878689.0,1796653.375,1676692.6040663526,82035.625,201996.3959336474
1933852.0,1796653.375,1683065.0324183202,137198.625,250786.9675816798
2110766.0,2146440.5,2039439.7737243692,-35674.5,71326.22627563076
2015947.0,2216337.75,2085285.6929810133,-200390.75,-69338.69298101333
2264035.0,2664020.0,2551901.468574736,-399985.0,-287866.4685747358
2454113.0,2470601.5,2354897.0647581997,-16488.5,99215.93524180027
2565512.0,3426582.75,3291907.616042441,-861070.75,-726395.6160424412
1164263.0,5737193.5,5711795.982300773,-4572930.5,-4547532.982300773
1234399.0,1493842.25,1405619.9483815962,-259443.25,-171220.94838159624
1202482.0,1559948.875,1481318.263043074,-357466.875,-278836.26304307394
1214570.0,1580094.625,1491523.7781525224,-365524.625,-276953.7781525224
1179848.0,2046421.75,1963363.7886156833,-866573.75,-783515.7886156833
1349275.0,1853991.125,1765723.7353139434,-504716.125,-416448.73531394335
1405998.0,1798347.0,1704502.16489316,-392349.0,-298504.1648931601
1470233.0,1729956.5,1636812.299705517,-259723.5,-166579.299705517
1459292.0,1586082.375,1487250.356558425,-126790.375,-27958.356558424886
1529183.0,1586934.125,1471196.4649459636,-57751.125,57986.535054036416
1435153.0,1633335.125,1534165.769434497,-198182.125,-99012.769434497
1494187.0,2133983.75,2033107.6566536238,-639796.75,-538920.6566536238
1589607.0,2211161.25,2105805.1999974237,-621554.25,-516198.1999974237
1797397.0,2096194.25,1990808.4437702496,-298797.25,-193411.4437702496
1911212.0,2492028.75,2359848.494912918,-580816.75,-448636.4949129182
1979436.0,3214280.0,3112713.1098716743,-1234844.0,-1133277.1098716743
2017825.0,2990968.25,2880711.4853776293,-973143.25,-862886.4853776293
1843751.0,3836822.25,3734494.419445501,-1993071.25,-1890743.4194455012
2030847.0,3579945.75,3440356.6873680614,-1549098.75,-1409509.6873680614
2295796.0,3593539.0,3478679.2544399113,-1297743.0,-1182883.2544399113
2348709.0,3627344.0,3507771.315797726,-1278635.0,-1159062.3157977262
805360.0,3848259.25,3741559.0354459803,-3042899.25,-2936199.0354459803
7887451.0,7154155.5,7278346.096864245,733295.5,609104.9031357551
7718261.0,7910218.0,8087221.829262976,-191957.0,-368960.8292629756
7750871.0,7509011.5,7646507.783357891,241859.5,104363.21664210875
8199175.0,7509011.5,7633082.597826851,690163.5,566092.4021731494
11981763.0,7940678.0,8092291.953810921,4041085.0,3889471.046189079
11651144.0,7940678.0,8072931.5395384645,3710466.0,3578212.4604615355
11776860.0,7316118.5,7362665.577121294,4460741.5,4414194.422878706
12182123.0,7074793.5,7140763.048374161,5107329.5,5041359.951625839
12117431.0,6677404.5,6695239.076332032,5440026.5,5422191.923667968
6843417.0,5770331.0,5739810.341264161,1073086.0,1103606.6587358387
408237.0,462862.28125,402549.4913733648,-54625.28125,5687.508626635186
410494.0,463761.875,402551.72700388264,-53267.875,7942.272996117361
406807.0,536823.3125,467935.5917867303,-130016.3125,-61128.59178673028
433882.0,464890.625,411775.8652181582,-31008.625,22106.13478184183
463620.0,436597.25,375694.95985606813,27022.75,87925.04014393187
429537.0,406572.0,351922.0320850176,22965.0,77614.96791498241
479080.0,466534.8125,400652.5619674001,12545.1875,78427.43803259992
488009.0,452802.875,391185.3507449148,35206.125,96823.64925508521
507424.0,399266.375,334921.16807122476,108157.625,172502.83192877524
196377.0,454053.875,384548.44766566245,-257676.875,-188171.44766566245
856851.0,1025820.5625,950488.0928072694,-168969.5625,-93637.09280726942
879049.0,1027980.9375,946367.2162203068,-148931.9375,-67318.21622030681
855679.0,899438.4375,827131.8791098137,-43759.4375,28547.120890186285
956327.0,1134401.875,1055719.2014551251,-178074.875,-99392.20145512512
1119235.0,1220326.0,1142405.1784347417,-101091.0,-23170.178434741683
1183443.0,1189651.75,1111956.3321447265,-6208.75,71486.66785527347
1225305.0,1118113.75,1041218.5073222531,107191.25,184086.49267774692
1296905.0,1332109.25,1239524.0134131755,-35204.25,57380.986586824525
1337620.0,1332109.25,1249476.108001273,5510.75,88143.89199872711
677447.0,1310806.625,1226575.1795597856,-633359.625,-549128.1795597856
2088011.0,2318689.75,2256536.2170824977,-230678.75,-168525.21708249766
2077611.0,2254422.0,2197429.3428055616,-176811.0,-119818.34280556161
2067215.0,2178554.25,2102976.5762937623,-111339.25,-35761.57629376231
2062207.0,2248215.0,2188894.493829868,-186008.0,-126687.4938298678
2528170.0,2356275.25,2298816.0402931497,171894.75,229353.95970685035
2565695.0,2252702.75,2200255.048519452,312992.25,365439.9514805479
2417871.0,2206659.5,2150650.6244530864,211211.5,267220.3755469136
2733464.0,2515407.0,2466598.71491671,218057.0,266865.2850832902
2881127.0,2326207.0,2254580.068347629,554920.0,626546.9316523708
1902634.0,2322274.75,2252622.6943149343,-419640.75,-349988.6943149343
847302.0,663016.25,611288.4220707568,184285.75,236013.5779292432
893810.0,647963.875,593043.8638706655,245846.125,300766.13612933445
515240.0,499423.65625,450263.05076083436,15816.34375,64976.94923916564
6250748.0,4427820.0,4525674.749132165,1822928.0,1725073.2508678352
6618837.0,5440207.0,5625402.402750893,1178630.0,993434.5972491074
6917967.0,6220589.5,6527399.150110581,697377.5,390567.84988941904
6432891.0,6287526.5,6572723.489629201,145364.5,-139832.48962920066
6315499.0,5490981.0,5716964.158918692,824518.0,598534.8410813082
7617426.0,6287526.5,6595070.315267339,1329899.5,1022355.6847326607
7925542.0,5556613.0,5787535.603196165,2368929.0,2138006.3968038354
8210728.0,5507101.5,5729551.387936252,2703626.5,2481176.612063748
7888370.0,4886784.5,5028610.914977248,3001585.5,2859759.085022752
2881380.0,6903759.0,7268598.825395192,-4022379.0,-4387218.825395192
10188021.0,5536670.5,5688340.9664074965,4651350.5,4499680.0335925035
10565610.0,5127302.5,5287995.365803596,5438307.5,5277614.634196404
3906580.0,5041484.5,5197100.512893199,-1134904.5,-1290520.512893199
2644172.0,2376396.0,2347371.4791542366,267776.0,296800.5208457634
2783540.0,2128628.0,2082760.8007592529,654912.0,700779.1992407471
1841585.0,2258325.5,2232126.3213190455,-416740.5,-390541.3213190455
2367984.0,3578969.25,3324845.337404934,-1210985.25,-956861.3374049342
2487847.0,3426654.5,3194911.391537411,-938807.5,-707064.3915374111
2564414.0,3271539.5,3031811.6171551263,-707125.5,-467397.6171551263
2632144.0,3628880.25,3330051.45309544,-996736.25,-697907.4530954398
5721703.0,3215659.75,2902266.4469388425,2506043.25,2819436.5530611575
6073990.0,3807239.75,3517565.7522633146,2266750.25,2556424.2477366854
6325748.0,4914311.5,4522985.4960942995,1411436.5,1802762.5039057005
5219769.0,8889568.0,8758851.17173707,-3669799.0,-3539082.1717370693
5421948.0,7363149.0,7136048.47665609,-1941201.0,-1714100.4766560895
5762217.0,8032434.0,7852726.99964809,-2270217.0,-2090509.9996480905
5883139.0,6963415.5,6778511.533814274,-1080276.5,-895372.5338142738
3773635.0,4475201.5,4200858.798167261,-701566.5,-427223.7981672613
4070779.0,4140333.5,3902322.382396924,-69554.5,168456.61760307616
3787817.0,4328142.0,4125742.315076395,-540325.0,-337925.31507639494
3930928.0,4431330.5,4210997.308701073,-500402.5,-280069.3087010728
12948091.0,12858950.0,13467687.94179994,89141.0,-519596.94179994054
14443143.0,12559108.0,13165346.12284063,1884035.0,1277796.87715937
14654282.0,12723813.0,13216350.794543726,1930469.0,1437931.2054562736
14750287.0,12838854.0,13445363.465965379,1911433.0,1304923.534034621
15917265.0,12670268.0,13256350.99032726,3246997.0,2660914.0096727405
16796384.0,13485809.0,14055711.346433815,3310575.0,2740672.6535661854
18055838.0,10712706.0,10971410.600359805,7343132.0,7084427.399640195
18249084.0,6616708.0,6580637.321702744,11632376.0,11668446.678297255
18479653.0,6541136.5,6499925.67392273,11938516.5,11979727.326077271
4903295.0,9407450.0,9492746.523310278,-4504155.0,-4589451.523310278
1808634.0,2539350.75,2506617.478013936,-730716.75,-697983.478013936
2015211.0,2539350.75,2507043.4554660385,-524139.75,-491832.45546603855
1947561.0,2474169.0,2431114.339143968,-526608.0,-483553.3391439682
1945256.0,2156745.0,2105620.2008820926,-211489.0,-160364.20088209258
2229768.0,2468345.25,2407627.781958145,-238577.25,-177859.7819581451
2350517.0,2541322.75,2480858.9842031556,-190805.75,-130341.98420315562
2551815.0,2659210.0,2599167.049934829,-107395.0,-47352.04993482912
2752191.0,2674421.25,2636794.416339712,77769.75,115396.58366028778
2846835.0,2887649.25,2840675.098188378,-40814.25,6159.901811622083
1853005.0,2918975.25,2864994.9657058916,-1065970.25,-1011989.9657058916
9882658.0,8237548.0,8385695.349107962,1645110.0,1496962.650892038
10022349.0,8290098.5,8443237.837295512,1732250.5,1579111.1627044883
9797057.0,8787350.0,9026972.21183827,1009707.0,770084.7881617304
9681529.0,9770806.0,10071943.687833564,-89277.0,-390414.68783356436
9736110.0,9612061.0,9892573.313899348,124049.0,-156463.31389934756
9875481.0,9813147.0,10095469.357158707,62334.0,-219988.35715870745
10030043.0,9294020.0,9510239.318857266,736023.0,519803.68114273436
10171742.0,8561015.0,8676006.497421516,1610727.0,1495735.502578484
10387379.0,8620075.0,8758405.574066797,1767304.0,1628973.4259332027
6476133.0,8875760.0,9039164.329940557,-2399627.0,-2563031.3299405575
4572116.0,4789642.5,4752849.588393123,-217526.5,-180733.5883931229
4749856.0,4715543.5,4642013.144361633,34312.5,107842.85563836712
4762502.0,4590297.5,4538467.14867684,172204.5,224034.85132316034
4886197.0,4612981.5,4546906.222224832,273215.5,339290.7777751684
5155012.0,4856669.0,4795106.280046698,298343.0,359905.7199533023
5204366.0,4674770.5,4600197.026153898,529595.5,604168.9738461021
5320270.0,4847650.0,4783747.2129895715,472620.0,536522.7870104285
5472903.0,4707864.5,4626100.035514287,765038.5,846802.9644857133
5536163.0,4448224.5,4348272.021772988,1087938.5,1187890.9782270119
3331163.0,4753915.0,4641580.210434989,-1422752.0,-1310417.210434989
11850602.0,11662695.0,12126221.883699585,187907.0,-275619.88369958475
12346389.0,12451679.0,12915161.30677085,-105290.0,-568772.30677085
12363739.0,11729553.0,12114185.761392236,634186.0,249553.23860776424
12394009.0,11938379.0,12389862.63156436,455630.0,4146.368435639888
12926096.0,11187978.0,11552050.373644665,1738118.0,1374045.626355335
13613101.0,11573767.0,11912200.054183003,2039334.0,1700900.9458169974
14340572.0,11305424.0,11642328.16532824,3035148.0,2698243.83467176
15014278.0,11509421.0,11805290.290683258,3504857.0,3208987.7093167417
15208644.0,11721614.0,12057833.239552192,3487030.0,3150810.7604478076
10636327.0,12081893.0,12411405.240916768,-1445566.0,-1775078.240916768
22239852.0,19492410.0,20616076.994158622,2747442.0,1623775.0058413781
24764564.0,21477468.0,22877340.814021554,3287096.0,1887223.1859784462
26806789.0,20099010.0,21265286.373559773,6707779.0,5541502.626440227
28552386.0,19738250.0,20700050.89965924,8814136.0,7852335.100340761
30098178.0,18934972.0,19769014.02636928,11163206.0,10329163.973630719
30892473.0,19256978.0,20047831.735744838,11635495.0,10844641.264255162
30959445.0,21289852.0,22220636.04864695,9669593.0,8738808.95135305
32679129.0,20730418.0,21429335.832381506,11948711.0,11249793.167618494
33922464.0,20424092.0,21032047.137877677,13498372.0,12890416.862122323
12109817.0,20424092.0,21137326.697268356,-8314275.0,-9027509.697268356
1930606.0,1608538.625,1499817.8567753008,322067.375,430788.1432246992
1916281.0,1621013.875,1516736.147285927,295267.125,399544.8527140729
2028776.0,1564875.0,1454242.1259411045,463901.0,574533.8740588955
2197448.0,1629969.375,1515368.1594222323,567478.625,682079.8405777677
2271035.0,1753526.5,1621873.6117257501,517508.5,649161.3882742499
2300973.0,1827973.875,1706580.670903547,472999.125,594392.329096453
2357916.0,1942871.625,1798235.2291254753,415044.375,559680.7708745247
2502898.0,2298321.0,2167664.263967038,204577.0,335233.73603296187
2725181.0,2272257.5,2122459.8791900654,452923.5,602721.1208099346
1410560.0,2655730.25,2523866.6790065677,-1245170.25,-1113306.6790065677
9530300.0,7600025.5,7487834.579447953,1930274.5,2042465.420552047
10634012.0,7870052.0,7758077.913131128,2763960.0,2875934.086868872
11603135.0,9762535.0,9766196.687684808,1840600.0,1836938.312315192
12008154.0,10235851.0,10175180.618439626,1772303.0,1832973.381560374
12639295.0,10851644.0,10808553.917638836,1787651.0,1830741.0823611636
13331001.0,10799445.0,10767620.425040718,2531556.0,2563380.574959282
13788350.0,10379447.0,10267498.611175384,3408903.0,3520851.3888246156
14483077.0,11035911.0,10927536.981433192,3447166.0,3555540.0185668077
15381216.0,9759761.0,9538002.100738341,5621455.0,5843213.899261659
6840780.0,10379447.0,10252140.735312467,-3538667.0,-3411360.7353124674
2007850.0,2477368.25,2393423.268412402,-469518.25,-385573.2684124019
2038461.0,2477368.25,2372852.724322604,-438907.25,-334391.724322604
2062726.0,2417288.25,2321065.8319177795,-354562.25,-258339.83191777952
2115606.0,2429324.0,2340284.9462552844,-313718.0,-224678.94625528436
2175037.0,2528630.75,2439055.5395648736,-353593.75,-264018.53956487356
2151568.0,2563947.75,2474036.0533603216,-412379.75,-322468.05336032156
2256170.0,2583766.25,2489232.9242874575,-327596.25,-233062.92428745748
2290230.0,2504353.25,2404794.5001742463,-214123.25,-114564.50017424626
2305426.0,2511935.75,2394452.773743878,-206509.75,-89026.77374387812
1309117.0,2468773.75,2343361.3550821813,-1159656.75,-1034244.3550821813
5505710.0,5841129.0,5821083.887705749,-335419.0,-315373.8877057489
5641174.0,5894874.0,5861663.6994924005,-253700.0,-220489.6994924005
5659089.0,5835143.5,5794667.798531259,-176054.5,-135578.7985312594
5731300.0,5805375.5,5744834.1278968565,-74075.5,-13534.127896856517
5898113.0,5781568.0,5734376.987963714,116545.0,163736.0120362863
5934985.0,6052615.0,5939100.103211126,-117630.0,-4115.10321112629
5933484.0,5893131.5,5773145.696053434,40352.5,160338.30394656584
6228103.0,6127571.5,6026343.306023172,100531.5,201759.6939768279
6580240.0,6792455.5,6717683.180930454,-212215.5,-137443.18093045428
3839100.0,6792455.5,6721814.550724022,-2953355.5,-2882714.550724022
5427328.0,5790286.5,5751225.09385775,-362958.5,-323897.0938577503
5482783.0,5639489.5,5609200.008891098,-156706.5,-126417.0088910982
5498370.0,5486992.0,5449532.046431835,11378.0,48837.95356816519
5511549.0,5822908.0,5806268.662014121,-311359.0,-294719.6620141212
5748604.0,5479676.0,5443845.24984665,268928.0,304758.7501533497
5921024.0,6046326.5,6007641.724185087,-125302.5,-86617.72418508679
6094037.0,6097184.0,6073868.922516312,-3147.0,20168.07748368755
6193698.0,6219065.0,6160741.85095748,-25367.0,32956.14904251974
6424143.0,6278041.5,6188423.792625037,146101.5,235719.20737496298
3347916.0,6389239.5,6331584.921871133,-3041323.5,-2983668.921871133
9837137.0,11114133.0,11063693.730798205,-1276996.0,-1226556.7307982054
10248435.0,11114133.0,11064093.511530409,-865698.0,-815658.5115304086
10467100.0,12476498.0,12656109.547795067,-2009398.0,-2189009.5477950666
10876022.0,12206417.0,12220068.607478602,-1330395.0,-1344046.6074786019
10811087.0,13475499.0,13503760.18936015,-2664412.0,-2692673.189360149
11297176.0,11350516.0,11415450.477632064,-53340.0,-118274.47763206437
11712951.0,14051885.0,14110546.552836725,-2338934.0,-2397595.5528367255
11970809.0,12460683.0,12548872.600499837,-489874.0,-578063.6004998367
12352555.0,12000316.0,11906955.848897804,352239.0,445599.1511021964
5370950.0,14194466.0,14388173.990205724,-8823516.0,-9017223.990205724
11072529.0,9981303.0,9974237.724431839,1091226.0,1098291.2755681612
11270042.0,10122004.0,10116355.791740935,1148038.0,1153686.2082590647
11488838.0,10864484.0,10903571.92521098,624354.0,585266.0747890193
12596064.0,11611577.0,11634726.045667093,984487.0,961337.9543329068
12927219.0,11375874.0,11365987.343689587,1551345.0,1561231.656310413
12809991.0,12272179.0,12293775.300203243,537812.0,516215.69979675673
13579080.0,11689976.0,11688277.780926306,1889104.0,1890802.2190736942
13582066.0,10823056.0,10827070.66243731,2759010.0,2754995.3375626896
14196715.0,14021685.0,14214141.349364063,175030.0,-17426.34936406277
6478432.0,13901454.0,14137535.799019448,-7423022.0,-7659103.799019448
3691428.0,4404349.5,4308515.170138905,-712921.5,-617087.1701389048
3679071.0,4476068.0,4416576.145344339,-796997.0,-737505.1453443393
3712014.0,4254941.5,4182085.9047960727,-542927.5,-470071.90479607275
3752945.0,4672809.0,4608036.820657834,-919864.0,-855091.8206578344
3754878.0,4493586.5,4409588.748345703,-738708.5,-654710.7483457029
3836034.0,4566213.5,4477566.416893749,-730179.5,-641532.4168937486
4026514.0,4823968.5,4733925.063830525,-797454.5,-707411.0638305247
4018140.0,5028304.0,4938309.275789532,-1010164.0,-920169.2757895319
4124156.0,5197051.0,5101635.694127437,-1072895.0,-977479.6941274367
2324899.0,5376898.5,5286860.540493469,-3051999.5,-2961961.5404934688
5720336.0,5157079.0,5222960.373857141,563257.0,497375.62614285946
5571861.0,5060482.5,5116918.277738118,511378.5,454942.7222618824
5490251.0,5092614.5,5120456.895169216,397636.5,369794.1048307838
5600377.0,5016497.0,5042877.429843505,583880.0,557499.5701564951
5746196.0,5186074.5,5234178.668746707,560121.5,512017.33125329297
5774139.0,4846545.0,4878705.638341111,927594.0,895433.3616588889
5794226.0,4878147.0,4909162.582314014,916079.0,885063.4176859856
6005613.0,4887544.0,4907661.955109337,1118069.0,1097951.0448906627
6080534.0,4925591.0,4912482.32549846,1154943.0,1168051.6745015401
4259216.0,5054343.0,5085103.868784158,-795127.0,-825887.8687841576
4958995.0,5182430.5,5115330.50762375,-223435.5,-156335.50762374979
4981097.0,5301322.5,5262548.095418381,-320225.5,-281451.0954183806
5048790.0,5096147.0,5045719.6825217735,-47357.0,3070.3174782264978
5090781.0,4921595.0,4847232.920699235,169186.0,243548.07930076495
5237738.0,4886439.5,4803155.180053221,351298.5,434582.81994677894
5333806.0,4920905.0,4842467.706348649,412901.0,491338.2936513508
5484928.0,5401141.0,5327381.07088141,83787.0,157546.92911859043
5686119.0,5466799.0,5401511.319693141,219320.0,284607.6803068593
5932032.0,5242654.5,5156962.22528307,689377.5,775069.7747169305
3791973.0,5972813.5,5897027.809356719,-2180840.5,-2105054.8093567193
1513711.0,2308711.75,2217720.3961995435,-795000.75,-704009.3961995435
1434628.0,2323360.25,2229263.25044994,-888732.25,-794635.2504499401
1727022.0,2323360.25,2229582.0599492793,-596338.25,-502560.0599492793
2040683.0,2571389.5,2477881.855090301,-530706.5,-437198.855090301
2123360.0,2492684.75,2396558.629947339,-369324.75,-273198.6299473392
2175297.0,2045097.0,1947381.6748357543,130200.0,227915.32516424567
2255042.0,2091731.125,1976335.0252472034,163310.875,278706.9747527966
2313198.0,2356565.25,2252367.676882832,-43367.25,60830.323117168155
2368544.0,2488044.0,2360964.573318682,-119500.0,7579.426681317855
1388702.0,2488044.0,2387518.918029653,-1099342.0,-998816.9180296529
7752670.0,6713545.0,6812909.627335094,1039125.0,939760.3726649061
8068214.0,6775175.5,6865274.646707993,1293038.5,1202939.353292007
7971059.0,6990582.5,7139011.511772948,980476.5,832047.4882270517
